source,answer,source_file
HMMT November 2014 General #2,\sqrt{3},HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #3,15,HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #4,\frac{1}{2} + \frac{1}{2014},HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #5,33,HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #6,\frac{3\sqrt{14}}{5},HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #7,780,HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #8,-34,HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #9,2^{2013}(2^{2014} - 1),HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 General #10,29,HMMT_November_2014_General_Solutions.pdf
HMMT November 2014 Guts #1,20,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #2,336,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #3,344.54,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #4,4,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #5,-7,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #6,2,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #7,\sqrt{38},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #8,13,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #9,16k^{4/19},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #10,16\pi,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #11,201,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #12,-100,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #13,1201,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #14,35,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #15,\frac{127}{512},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #16,\frac{1}{4},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #17,\frac{75}{8},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #18,26,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #19,12,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #20,1000^{999},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #21,249750,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #22,-1,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #23,44,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #24,-\frac{5}{13},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #25,40,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #26,20,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #27,\frac{6728}{3375},HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #28,2,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #29,\pi\left(\frac{3-\sqrt{3}}{3}\right) - 1,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #30,272,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #31,26,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #32,47,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #33,451584,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #34,439,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #35,11716571,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Guts #36,HMPCVSE,HMMT_November_2014_Guts_Solutions.pdf
HMMT November 2014 Team #1,22,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #2,23,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #3,7,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #4,24,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #5,195,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #6,144,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #7,4,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #8,\frac{2\sqrt{3}-1}{3},HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #9,60,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Team #10,7295,HMMT_November_2014_Team_Solutions.pdf
HMMT November 2014 Theme #1,\frac{1}{3},HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #2,3,HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #3,6,HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #4,\frac{3}{1003},HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #5,\frac{1}{3},HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #6,12,HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #7,140,HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #8,-\frac{1}{2},HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #9,66 - 36\sqrt{3},HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2014 Theme #10,\frac{1}{3},HMMT_November_2014_Theme_Solutions.pdf
HMMT November 2015 General #1,3,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #2,\frac{\pi-2}{4},HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #3,13,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #4,130\pi,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #5,672,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #6,-35,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #7,252,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #8,\frac{35}{36},HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #9,\frac{1}{2015},HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 General #10,43,HMMT_November_2015_General_Solutions.pdf
HMMT November 2015 Guts #1,2014,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #2,\frac{1+\sqrt{5}}{2},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #3,1,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #4,60\%,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #5,"-20, 28, 38",HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #6,\frac{1}{3},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #7,116,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #8,8060,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #9,3,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #10,2160,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #11,"\pm 1, \pm 2",HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #12,2\sqrt{2},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #13,4,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #14,50,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #15,7,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #16,4061,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #17,\frac{2-\sqrt{3}}{4},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #18,101,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #19,634,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #20,5994,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #21,2530,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #22,"1, \frac{3+\sqrt{3}i}{2}, \frac{1-\sqrt{3}i}{2}, \frac{3-\sqrt{3}i}{2}, \frac{1+\sqrt{3}i}{2}",HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #23,4097,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #24,\frac{1}{16},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #25,\frac{4225}{64}\pi,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #26,\log_2 2015 - 1,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #27,16\sqrt{17} + 8\sqrt{5},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #28,\frac{5\sqrt{3}}{3},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #29,\frac{1}{2},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #30,7,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #31,\frac{27}{35},HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #32,2029906,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #33,6,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #34,4104,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #35,2^{2015} + \left\lfloor\frac{3}{2}^{2015}\right\rfloor - 2,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Guts #36,ACGPRES,HMMT_November_2015_Guts_Solutions.pdf
HMMT November 2015 Team #1,20,HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #2,7 \text{ yellow coins},HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #3,\frac{2014}{2015},HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #4,65536,HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #5,176,HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #6,52,HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #7,49 + 20\sqrt{6},HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #8,"(a, b, c, d) = (128, 32, 16, 4) \text{ or } (a, b, c, d) = (160, 16, 8, 4)",HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #9,\frac{507}{16384},HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Team #10,25,HMMT_November_2015_Team_Solutions.pdf
HMMT November 2015 Theme #1,3,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #2,88,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #3,\frac{5\sqrt{2}-3}{6},HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #4,6,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #5,12,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #6,\frac{1}{561},HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #7,1470,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #8,70,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #9,0,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2015 Theme #10,71.8,HMMT_November_2015_Theme_Solutions.pdf
HMMT November 2016 General #1,1,HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #2,\frac{1}{63},HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #3,260,HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #4,9,HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #5,\frac{2}{3},HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #6,\frac{10}{33},HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #7,7,HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #8,\frac{2017}{2},HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #9,50,HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 General #10,60,HMMT_November_2016_General_Solutions.pdf
HMMT November 2016 Guts #1,\frac{1}{2},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #2,36,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #3,\frac{2016}{2017},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #4,100,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #5,32,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #6,\frac{1}{3},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #7,1,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #8,\frac{1441}{2016},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #9,244,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #10,\frac{10}{19},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #11,144,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #12,127,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #13,20,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #14,9217,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #15,\frac{5}{8},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #16,\frac{54+9\sqrt{3}}{8},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #17,-1,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #18,2508,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #19,\frac{2017}{1008},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #20,360,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #21,3^{671} \cdot 4,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #22,8117,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #23,\frac{1}{2},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #24,6,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #25,\frac{153}{1180},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #26,2^{2000},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #27,-4,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #28,\frac{17}{3},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #29,1024,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #30,22,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #31,126,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #32,10^{17},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #33,\frac{17+7\sqrt{5}}{2},HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #34,258,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #35,559,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Guts #36,247548,HMMT_November_2016_Guts_Solutions.pdf
HMMT November 2016 Team #1,12,HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #2,77,HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #3,5,HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #4,1019088,HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #5,\frac{5}{12},HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #6,\frac{190}{49},HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #7,42,HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #8,2^{35},HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #9,\frac{15\sqrt{37}-75}{4},HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Team #10,9,HMMT_November_2016_Team_Solutions.pdf
HMMT November 2016 Theme #1,\frac{16}{25},HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #2,60,HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #3,\frac{1}{2},HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #4,60,HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #5,\frac{140}{243},HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #6,9\sqrt{3},HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #7,42,HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #8,\frac{54}{7},HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #9,54,HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2016 Theme #10,46,HMMT_November_2016_Theme_Solutions.pdf
HMMT November 2017 General #1,550,HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #2,-\frac{2016}{2017},HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #3,99,HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #4,\frac{189}{2},HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #5,\sqrt{3},HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #6,1330,HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #7,974,HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #8,\frac{1024}{255},HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #9,\sqrt{109},HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 General #10,\frac{49}{64},HMMT_November_2017_General_Solutions.pdf
HMMT November 2017 Guts #1,0,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #2,\frac{1}{2},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #3,\frac{64}{3},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #4,96,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #5,6,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #6,0,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #7,10100,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #8,\frac{1}{2},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #9,24,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #10,\frac{2}{3},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #11,3025\frac{1}{2017},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #12,112,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #13,4035,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #14,6,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #15,\frac{209}{256},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #16,1223456,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #17,\frac{2}{27},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #18,30.4,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #19,20,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #20,15,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #21,\frac{13}{27},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #22,4011,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #23,1126,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #24,37,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #25,7174,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #26,\frac{3}{2},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #27,\frac{79}{256},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #28,3025,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #29,13,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #30,\frac{1024\sqrt{4035}-1}{2},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #31,\frac{9}{11},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #32,782,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #33,\frac{5}{3},HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #34,267227532,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #35,1015080877,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Guts #36,0.02236412255,HMMT_November_2017_Guts_Solutions.pdf
HMMT November 2017 Team #1,1024,HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #2,38,HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #3,"1,481,480",HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #4,\frac{3}{\sqrt{3}-1},HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #5,2^{2015} \cdot (2^{2017} - 2018),HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #6,480,HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #7,\frac{341}{54},HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #8,49,HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #9,\sqrt{21},HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Team #10,"(12, 2)",HMMT_November_2017_Team_Solutions.pdf
HMMT November 2017 Theme #1,66,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #2,\frac{225}{2},HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #3,1\%,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #4,2188,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #5,148,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #6,12 \cdot 7^4,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #7,3680,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #8,\frac{27\sqrt{6}}{8}\pi,HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #9,\frac{409}{125},HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2017 Theme #10,\frac{25+3\sqrt{69}}{2},HMMT_November_2017_Theme_Solutions.pdf
HMMT November 2018 General #1,26,HMMT_November_2018_General_Solutions.pdf
HMMT November 2018 General #2,\frac{8}{17},HMMT_November_2018_General_Solutions.pdf
HMMT November 2018 General #3,1168,HMMT_November_2018_General_Solutions.pdf
HMMT November 2018 General #4,181440,HMMT_November_2018_General_Solutions.pdf
HMMT November 2018 General #5,6156,HMMT_November_2018_General_Solutions.pdf
HMMT November 2018 General #6,14,HMMT_November_2018_General_Solutions.pdf
HMMT November 2018 General #7,4,HMMT_November_2018_General_Solutions.pdf
